content,date,dislikes,likes,press,title,userName
득템이다아,2020-01-02T01:07:46+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",youn****
행복하세요,2020-01-02T00:59:57+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cool****
희철이 나이보니까 곧 결혼할 듯....,2020-01-02T00:48:21+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oppa****
디스패치가 한건했군,2020-01-02T00:24:02+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dand****
슴가 개큰데...부럽다,2020-01-02T00:08:27+0000,9,7,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nunn****
우리나라 여자에게는 안먹히니까? 어리숙한 일본여자에게 작업하네. 어차피 이런애는 가정에는 관심없는 넘.,2020-01-02T01:21:13+0000,6,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",post****
김희철 친일파,2020-01-02T03:10:55+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pink****
성덕...이라고 해야하나. 축하해요!,2020-01-02T03:03:50+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",m990****
&lt대한민국 3대 마요&gt 1. 참치마요 2. 치킨마요 3. 언니 그 남자 만나지 마요,2020-01-02T02:57:59+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",silv****
이시국에 일본녀 라니!!!!!!,2020-01-02T02:56:29+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kp01****
원스 탈퇴합니다....,2020-01-02T02:54:48+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ajws****
아이고난1 아이고난2,2020-01-02T02:50:46+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sony****
이 시국에 일본여자를 사겨? 이 놈 토착왜구네,2020-01-02T02:49:28+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",batt****
이 시국에 일본인이랑?,2020-01-02T02:45:54+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",qlsk****
트와이스 일본인 둘이 똑같이 생겼는데 이름이 모모랑 나나인가?,2020-01-02T02:14:23+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",aw20****
트와이스도 이제 여그룹 징크스 못깨고 해체하는거 아닌가몰라 ㅠ,2020-01-02T02:08:54+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dbrw****
나이 차이...ㅋㅋㅋㅋㅋ 왜 반대로는 잘 없냐고 남자들이 여자 골라만날 처지인가 진짜,2020-01-02T01:30:14+0000,5,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",alic****
악플 다는 애들 = 문재앙 찍어 놓고 이명박근혜 탓하는 개돼지 쓰레기 유전자 대깨문들,2020-01-02T05:19:59+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tjzk****
일본이 좋긴하지~,2020-01-02T05:07:52+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jihu****
ㅋ이시국씨들다어디감,2020-01-02T04:55:38+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ioc0****
김치한녀보다는 일본여자가 낫지 ㅋㅋㅋㅋ 대세는 한남 일녀 커플임ㅋㅋㅋㅋ,2020-01-02T04:53:14+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",taga****
스시녀 아주 좋치.김희철이 보는눈이 있구만,2020-01-02T04:50:36+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",god2****
진짜 성공한 덕후네 ㅋㅋㅋ 축하합니다 ^^,2020-01-02T04:49:06+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",star****
틀니 압수,2020-01-02T04:47:14+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tnru****
13살 어린 일본여자..희철이 여자 볼줄 아네,2020-01-02T04:45:38+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hyun****
스시녀는 사랑입니다,2020-01-02T04:44:56+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pjy9****
만나던말던 크게상관없지만 모모한테 상처주면 김희철 가만안둔다 ㅡㅡ,2020-01-02T08:17:15+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ufow****
근데 만약 결혼까지하면 모모 한국국적 되는거 아님? ㅋㅋㅋㅋ,2020-01-02T07:52:05+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ysk3****
희철이 오래 살겠다 ㅎㅎㅎ 선남선녀  이쁜사랑 하길~,2020-01-02T07:51:49+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",shoo****
한일커플 응원한다~~~!!!,2020-01-02T07:39:36+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",boo3****
혼또데스까? 오지상 다매요!,2020-01-02T07:21:49+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ammo****
졸라해라,2020-01-02T07:01:06+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",whdd****
일본 불매 운동에 동참하라고 외치며 좌좀들 몰려올수있으니 조심,2020-01-02T06:58:16+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",even****
모모는 철부지 모모는 철부지 모모는 철부지 철이가 철들게 해줬네 철이가 철들게 해줬네,2020-01-02T06:55:10+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",s701****
"😈매국노 기생충🐕 조국과 😈선거농단 🐕송철호, 🐕송병기 같은 범죄자들은 수갑을 안채우고 ..대한민국을 목숨바쳐 지키는 ❣애국자 전광훈목사님은수갑을 채우고 .. 😈총칼만 안들었지 .. 😈공산주의 나라가 됐구나..❗ SOS 〰️ 미국 도와줘요❗종교탄압이 시작되었습니다❗❗대한민국 국민들이여❗ 〰️ 들풀처럼 일어나라❗",2020-01-02T06:53:33+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",plus****
난 반댈세.,2020-01-02T06:49:53+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pisi****
30대 일베충들 특징 : 김치녀 까고 스시녀 빨아댐ㅋㅋㅋ   이젠 일본여자랑 사귀면  일베의심받게 되는거 당연하다 일베들이 하도 난리치고다녀서 그런거다 어쩔수없다  한남은 여혐이 디폴트니깐ㅋㅋ 그런식으로 설리 구하라 죽게만들었고,2020-01-02T06:44:05+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",baby****
일본 여행 갑시다. 도쿄 올림픽 대박나세요!!,2020-01-02T06:20:45+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oldb****
"자기도 언젠간 일본여자와 가능할거라고 믿는 일뽕 오타쿠 돼지들은 꿈 깨라, 희철이형은 잘 생기고 열심히 사니까 이쁘게 만나는 거다",2020-01-02T05:52:21+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ae60****
역시 남자는 와인.,2020-01-02T05:01:14+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sc22****
김치녀뺀찌 스시녀는 사랑이야 ㅎㅎ,2020-01-02T04:28:40+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",aini****
한녀들은 걍성욕해소용이고 일녀가최고지마음다줄수있지,2020-01-02T03:17:47+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rudx****
김희철역시 더러운한녀를 버리고 때묻지않은 스시녀를 부럽다,2020-01-02T03:13:25+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zoon****
한국인이면 제발 일본인 만나지 맙시다.,2020-01-02T03:08:44+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yguy****
가지않습니다 사지않습니다. 같이 자지 않습니다. NO JAAN,2020-01-02T03:03:42+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kise****
역시 여자는 20대,2020-01-02T02:51:56+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rosa****
맛봤으면 그냥 헤어져라.,2020-01-02T02:33:31+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cowb****
잘어울려요~이쁜사랑 하세요~,2020-01-02T00:36:14+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",thfo****
우주 대스타 추카추카 결혼 가즈아~~이건 불매운동에 연관시키지말았으면......,2020-01-02T00:32:39+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sukc****
이쁘다.,2020-01-02T00:24:06+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",noa0****
Z르지마,2020-01-02T00:21:19+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",redy****
의외네?? 김희철은 이성 문제에 되게 조심스러운 타입인걸로 아는데 그런 사람이 연애라... 어찌됐든 교제 축하합니다.,2020-01-02T00:08:18+0000,14,13,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",virt****
일본 물건도 사면 안되는데?? 일본여자랑 연애를 해?? 그들 논리대로하면 완죤 친일파 토착왜구내??,2020-01-02T01:27:41+0000,10,9,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",1973****
여기 일본하면..자기 이해관계도 없는데..무조건 싫어하는 애들..북한애들..주체사상때문에 어렸을때부터 미국놈 미국놈하며 반미하는 것과 뭐가 다른지..설명해 볼래,2020-01-02T00:45:13+0000,9,8,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dani****
모모만 괜찮으면돼 우리가 지켜줄게 사랑해,2020-01-01T23:51:56+0000,9,8,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mymi****
"쪽발이여자가질질싸지,,,애교가죽인다ㅋㅋ",2020-01-02T01:43:35+0000,6,5,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mupp****
페미 문빠 달창들아 늘 하던대로 김희철보고 토착왜구라고 욕해야지?ㅋㅋ,2020-01-02T06:37:21+0000,5,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wilw****
추카추카,2020-01-02T01:05:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mira****
김희철 결혼 안하냐?,2020-01-02T01:04:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",newt****
축하해요~ 예전부터 마음에 있는거 같은 티 많이 내더니 진심이었군요.ㅋㅋㅋ,2020-01-02T01:02:29+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jhtj****
축하합니다 ^^,2020-01-02T01:02:21+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ajbl****
이번엔 진짠가??,2020-01-02T01:01:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",baew****
아형도 좋아하고 트와이스도 호감이라 그런지 나랑 상관없는 기사인데도 기분이 좋구만,2020-01-02T00:54:15+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",edfh****
ㅂㄷㅂㄷ,2020-01-02T00:51:28+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jawo****
희철이 장가 가즈아ㅏㅏㅏㅏ,2020-01-02T00:49:12+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zori****
전부터 열애설나더만은...,2020-01-02T00:49:00+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jusa****
헤어지지말구 이쁜사랑 하세용 와진짜 대박 ㅜㅜ,2020-01-02T00:48:53+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",damg****
이시국에,2020-01-02T01:38:56+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",qorg****
"대다나다,,,,,,,,, , 모모 야 , , 난 반댈세 ~~",2020-01-02T01:38:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",inha****
이형 프로게이 이미지 드디어 없어지겠네,2020-01-02T01:38:12+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",qesd****
어제 기자까던 새끼들 다 어디갔냐 이중성오지네,2020-01-02T01:33:34+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ckst****
냄비우동..팔아요오오오/,2020-01-02T01:32:53+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",akst****
장기하 노래 계곡을 지나 파도가 철썩철썩.. 가사 볼 때마다 아이유 생각 남,2020-01-02T01:29:41+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rams****
와,2020-01-02T01:29:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",evem****
희철이형 아들볼때됬지 ㄹㅇㅋㅋ,2020-01-02T01:29:02+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ch13****
그렇게 껄떡데드만 드디어 걸려들었네 인지도를 위해 가는 일본인ㅉㅉㅉ,2020-01-02T01:27:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",2929****
아형때부터 눈치 챘지.,2020-01-02T01:27:08+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",h2s0****
일본여자가 착하고 이해심많고 좋다!요즘 한국 여자애들 어휴,2020-01-02T07:59:23+0000,5,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",newp****
나이차이 뭔일.... 으.... 모모가 아깝,2020-01-02T01:00:17+0000,5,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bos4****
미우새는하차해야겠네.. 모모아깝다..,2020-01-02T00:20:50+0000,5,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hahu****
여자는 스시지 순종녀,2020-01-02T04:14:08+0000,4,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",leab****
하필이면 일본여자야  재수없어  헤어져,2020-01-02T03:11:41+0000,4,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",akk1****
모모가 많이 아깝다..,2020-01-02T02:06:27+0000,4,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zipp****
여자 못생김,2020-01-02T00:59:41+0000,4,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",smpa****
참. 이시기에 친일을 하시겠다.,2020-01-02T08:21:21+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",haya****
능력잇으면 무조건 일본여자 만나지ㅋㅋㅋ대가리나쁘고 인성 썩은 김치녀 만나느니 그냥 솔로가 나음,2020-01-02T08:14:18+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",veri****
둘이 어울리더라.. 잘 되길 바랍니다. 근데 반일 대깨문들 절라 공격할텐데 잘 이겨내시길..,2020-01-02T02:06:22+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",anyl****
뭘 그렇게 극복하나.... 서로간의 코드나 디자이어가 맞는거지. 기사가 개코믹,2020-01-02T02:05:34+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",inne****
쪽빨년!!!,2020-01-02T02:02:19+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bles****
아이 예쁘다~잘 사겨~~,2020-01-02T02:00:21+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dulc****
징그러ㅠ 한남과 일본인 ㅋ 어케보면 잘어울리냄,2020-01-02T01:59:57+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",2775****
"저 도둑놈좀 잡아가소, 축하하고, 결혼까지 희망한다",2020-01-02T01:59:15+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kang****
행복하라구~~~ 응원한다구~~~,2020-01-02T01:59:10+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ted1****
촉새가 한녀는 싫었나? 왠 쩍발이,2020-01-02T01:58:34+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nino****
김희철 역시 나이좀 있어도 잘생기고 말빨되고 능력되니까 모모같은 선녀랑도 당당하게 사귀네 오래사겨라,2020-01-02T01:56:34+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ehdg****
희철이도 느낀거지.. 한녀는 답이 없는걸,2020-01-02T01:54:03+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",2ygl****
어우 희철이 부럽다. 잘살아라.,2020-01-02T04:27:48+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",joeh****
일단 김희철이 나보다 형이라는거에 놀랬다.,2020-01-02T04:26:54+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jeon****
대박13살!!,2020-01-02T04:22:49+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hjm7****
스시녀가 대세다.,2020-01-02T04:11:54+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hoih****
나이차이..,2020-01-02T03:58:53+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hj19****
좌파 김희철이 이시국에?,2020-01-02T03:32:48+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gsll****
제발 조용히 사귀어라.기사화 시키지말고...,2020-01-02T03:29:13+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oyi1****
일본남은 일본녀 데리고 살지마라하던데 한남은 일본녀가 좋다하는데 무엇이 그리도 좋은지,2020-01-02T03:25:46+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yrsa****
부럽다. 일본여자 정말 참하고 착하다던데 ... 나도 얼른 돈벌어서 일본가서 일본여자랑 연애해야지... ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ일본여자들 기다려라 ~~~~~~~~~~ ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,2020-01-02T03:24:00+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cjjo****
연예인 / 다른 국적의 커플이라 어려운 점도 많겠지만 희철님이 오빠인 만큼 잘 보듬어 행복하시면 좋겠네요.  모모님이 좀 어지럽혀도 청소에 너무 올인하지는 마시고요. ㅎㅎㅎ,2020-01-02T06:12:36+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jitw****
잘어울려~~,2020-01-02T06:11:32+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",chjw****
스시녀는 일단 환영하고 본다.,2020-01-02T06:04:54+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",arch****
이왕이면 미사쯔도 한국놈들이 잘 알아서 데리고 살아라 한국남자의 기상을 드높여라,2020-01-02T06:03:17+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",agai****
하필 일본..,2020-01-02T05:42:32+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",eusu****
기왕사귀는거 결혼까지해라.. 중간에 해어져서 서로상처주지말고~~  모모~~안녕~~,2020-01-02T05:36:54+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",valh****
너무 잘어울린다 ㅋㅋㅋㅋㅋ,2020-01-02T05:33:58+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dans****
을매나 귀여울까~ 니코니코니~~ 결혼해라 ㅎ,2020-01-02T05:30:27+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",falc****
나만희철이가아깝냐? 쯔위였음인정,2020-01-02T05:26:48+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zia0****
역시 스시녀가 좋지,2020-01-02T02:29:55+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",myji****
여자는 역시 기모찌지..,2020-01-02T02:16:59+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",s012****
"우리나라도 남자 외모 좋고 능력만 있으면 미모에 갖출거 다 갖춘 여성들도 나이차를 특별히 의식하는것 같지는 않지만 일본은 특히 여성들이 나이차에 둔감한 사회임. 일본 최고톱스타인 우에토 아야, 마츠 다카코도 모두 남편이 16세 연상이다. 우리나라도 꼭 내세울거 없는 못생긴 여자들이 주로 이런 온라인상에서 나이가 어떠니 하면서 혼자 몽상하고 피해의식 표출하고 연예인들 나이차 비난하고 인신모욕조차 하던데 좀 지양해야 한다",2020-01-02T01:49:33+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pros****
모모 뭐가아쉬워서 늙다리 아저씨랑 ㅠㅠ 1년 내 헤어진다에 모가지검 ..,2020-01-02T01:26:22+0000,2,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pure****
혹시라도 결혼생각있으면  방사능검사 잘받아보고 결정해라,2020-01-02T08:47:56+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yoyo****
이시국에..,2020-01-02T08:36:32+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",econ****
트와이스중 이쁜애들많은데 왜모모지?? ㅋㅋ 쯔위나 사나 다현이런애들 이쁘구매력있는거같은데,2020-01-02T08:34:14+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",barb****
김희철 토착왜구 새기 자유한국당 지지할듯 ㅋ,2020-01-02T08:26:34+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ss99****
이쁜사랑 하세요~^^,2020-01-02T08:25:47+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mono****
ㅋㅋㅋㅋ 3~40대 댓글비율봐라 늙고찌든 것들끼리 자위질하는거불쌍... 너네가생각을 해봐라 김희철이 될수있을거같냐?,2020-01-02T08:18:50+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",misu****
김치보단 스시지 그럼그럼,2020-01-02T01:45:12+0000,5,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kaso****
하필 이 상황에서.....음.....,2020-01-02T00:49:26+0000,5,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sdh0****
일본산 불매운동이 한창인데 왜 하필 일본산 기집을 사귈까? 민나 도로보데쓰~!,2020-01-02T04:33:59+0000,4,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mjk7****
이시국에..,2020-01-02T00:48:47+0000,4,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jugn****
재는 근데 좌파면서 일본여자랑 사귀는거보면 신기하단말이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좌파들 특징 반일하면서 일본문화 그누구보다 좋아함,2020-01-02T08:09:37+0000,3,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",qlal****
기센 김치보단 스시가 낫지요,2020-01-02T02:31:05+0000,3,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nadi****
한국녀 아니라서 정말 부럽다  결혼해서 미친 장모 랑 쌍으로 신경 안써도 되고 얼마나 좋아,2020-01-02T01:43:42+0000,3,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pote****
